text,language,style
最高人民法院、最高人民检察院《关于办理盗窃刑事案件适用法律若干问题的解释》第一条第一款、第二款、第三条第一款、第二款的规定，,ch,law
。 2.各方有权利依据本合同约定，对参与融合开发利用的原始数据的完整性、准确性等质量进行检查、测试，包括但不限于对原始数据采取PoC测试等。,ch,law
□乙方自提： 由乙方自派运输工具到双方约定的交货地点提货，以货物装入乙方承运工具时为交付完成。,ch,law
被告人梁海标雇请无驾驶资格的被告人梁胜海驾驶无号牌多功能拖拉机（俗称后驱车）到容县罗江镇大石村大石十八队一山脚处为其装运桂枝和桂叶，,ch,law
公司股东为被告人赵某某、仵ｘｘ（为挂名股东）， 赵某某任该公司法人代表、总经理， 浩源公司具有从事拍卖经营活动的资质；2、2011年7月26日，,ch,law
并有书证到案经过、户籍证明、广东省林业厅使用林地审核同意书、广英水泥公司章程、营业执照、任职证明文件、企业机读档案登记资料，,ch,law
第一条 标的数据描述乙方按照如下范围和规则向甲方提供标的数据（可另附页或签订附件）：,ch,law
第四条 数据质量标准乙方承诺按照以下标准提供数据（可参照有关标准从数据规范性、完整性、准确性、一致性、时效性、可访问性等方面约定数据质量，也可另行在合同附件中说明）：,ch,law
公诉机关认为， 被告人周羊超在道路上醉酒驾驶机动车， 其行为触犯了《中华人民共和国刑法》第一百三十三条之一第一款第（二）项，,ch,law
道路和桥梁的损坏责任因承包人运输造成施工现场内外公共道路和桥梁损坏的，由承包人承担修复损坏的全部费用和可能引起的赔偿。,ch,law
培训的时长应由双方在专用合同条件中约定，承包人应为培训提供有经验的人员、设施和其它必要条件。,ch,law
山东省莒县人民检察院以莒检公诉刑诉［2016］332号起诉书指控被告人张某1犯生产、销售有毒、有害食品罪、盗窃罪，,ch,law
公诉机关当庭出示了受案登记表、归案情况说明等书证、证人证言、被害人陈述、同案人供述、被告人供述、鉴定意见、视听资料、现场勘验笔录等证据证实。,ch,law
4.违约方无法继续履行合同的， 。 第十二条 合同的变更与解除1.各当事人书面一致同意确认，可补充、变更与解除本合同。,ch,law
仵ｘｘ通过其农业银行账户向德润化工破产案件管理人账户转账支付拍卖成交款1000万元， 余下的900万元拍卖成交款扣除委托佣金28.5万元、委托方欠款10万元，,ch,law
足以认定。 两被告人在法庭上提供了10张照片和一份Ｕ盘， 辩称涉案房屋在事发前经常被骚扰、被人扔石头等。,ch,law
经查， 证人张某3、卢某的证言可以证实被害人的年龄和出生日期， 且有河间市景和镇丰尔庄中心小学的证明予以佐证，,ch,law
足以认定。 庭审过程中， 辩护人提交荆门市掇刀区居民委员会出具的证明， 证明被告人系家庭唯一收入来源。,ch,law
导致民警林文亮嘴角部位被打伤流血。 随后， 被告人王晓华被强制传唤至派出所接受调查。 经鉴定，,ch,law
以5元一个的价格向他人出售“炸鱼炮”17个， 从中获利25.5元。 经鉴定， “炸鱼炮”具备爆炸性， 符合爆炸装置特征。,ch,law
因甲方上述行为给乙方和其他旅游者及邮轮方造成损失的应承担赔偿责任。,ch,law
乙方或乙方监护人收到通知后 15 日内不以书面形式提出异议，但拒绝根据调整后的价格支付相关费用的，甲方有权解除合同并按照原收费标准收取已提供服务的费用。,ch,law
（ 5）承包人作为索赔方时，其索赔意向通知书、索赔报告及相关索赔文件应向工程师提出；发包人作为索赔方时，其索赔意向通知书、索赔报告及相关索赔文件可自行向承包人提出或由工程师向承包人提出。,ch,law
。 17.6 因不可抗力解除合同合同解除后，发包人应当在商定或确定发包人应支付款项后的 	天内完成款项的支付。,ch,law
甲方已经阅读并明确知晓上述保险的保险条款及其保单内容。 甲方 （应填同意或不同意，打勾无效）委托乙方办理个人投保的人身意外伤害保险；甲方 （应填同意或不同意，打勾无效）委托乙方办理个人投保的邮轮旅游意外保险。,ch,law
（7）深圳市超卓工程有限公司出具的证明及中标通知书。 证实其不认识陈某、叶志雄、纪某， 没有与他们签订过任何合同（协议），,ch,law
（ 1）提交工程质量保证担保；（ 2）预留相应比例的工程款；（ 3）双方约定的其他方式。 除专用合同条件另有约定外，质量保证金原则上采用上述第（ 1）种方式，且承包人应在工程竣工验收合格后 7 天内，向发包人提交工程质量保证担保。,ch,law
如专用合同条件未对成员人数进行约定，则应由三名成员组成。 除专用合同条件另有约定外，合同当事人应当自合同订立后 28 天内，或者争议发生后 14 天内，选定争议评审员。,ch,law
但工程师或其人员均无权修改合同，且无权减轻或免除合同当事人的任何责任与义务。,ch,law
次承租人代为支付的租金和违约金，可以充抵次承租人应当向承租人支付的租金；超出其应付的租金数额的，可以向承租人追偿。,ch,law
发包人和承包人应当在知道保险事故发生后及时通知对方。 双方按本条规定投保不减少双方在合同下的其他义务。,ch,law
人员撤离除了经工程师同意需在缺陷责任期内继续工作和使用的人员、施工设备和临时工程外，承包人应按专用合同条件约定和工程师的要求将其余的人员、施工设备和临时工程撤离施工现场或拆除。,ch,law
。 隐蔽工程检查关于隐蔽工程和中间验收的特别约定： 。 6.5 由承包人试验和检验6.5.1 试验设备与试验人员试验的内容、时间和地点：,ch,law
但是不能少于二个月。 有期徒刑的缓刑考验期限为原判刑期以上五年以下， 但是不能少于一年。 缓刑考验期限，,ch,law
逾期累计超过 日，乙方有权解除合同，甲方应于合同解除之日起十个工作日内按旅游款的百分之 向乙方支付违约金，乙方扣除违约金后向甲方返还剩余旅游款。,ch,law
依照《中华人民共和国刑法》第三百八十九条第一款、第三百九十条第一款和第二款、第六十七条第一款、第七十二条第一款、第七十三条第二款和第三款、第六十一条，,ch,law
证实文多平在巧家县凉坪煤矿的占股情况， 该煤矿建设项目在2015年5月29日进行开工备案。 上述证据来源合法，,ch,law
二、合同双方当事人在签约之前应当仔细阅读本合同内容，特别是具有选择性、补充性、填充性、修改性的内容。,ch,law
承包人应妥善做好已完工程和与工程有关的已购材料、工程设备的保护和移交工作，并将施工设备和人员撤出施工现场，发包人应为承包人撤出提供必要条件。,ch,law
七、签约的合同文本，建议自费出国留学中介服务机构至少保存五年。 自费出国留学中介服务合同合同编号：,ch,law
犯罪情节较轻， 认罪悔罪， 应对其从轻或减轻处罚；2、被告人张某1被过继给被害人张某3还， 二人之间生活联系密切，,ch,law
涞水县人民检察院以涞检一部刑诉〔2019〕12号起诉书指控被告人李东生犯故意伤害罪， 于2019年7月8日向本院提起公诉。,ch,law
（3）争议处理： 差异率≤ %时按实际合格率结算；差异率＞ %时整批退回。 3.验收文档应包含（参考示例：,ch,law
对于承包人负责提供的有关设备和服务，对发包人人员进行培训和提供一些消耗品等，在《发包人要求》中应一并明确规定。,ch,law
9.2.1 除本合同另有约定外，下列情况下，乙方（乙方监护人）和丙方可以单方解除本合同， 并无需承担违约责任：,ch,law
证实龙某、文多平与杨将军等人民间借贷纠纷一案， 经丽江市中级人民法院调解由杨将军、杨某2、杨某3、华坪县荣将镇江山商务大酒店于2015年12月30日前一次性偿还文多平4523000.00元，,ch,law
1.甲、乙双方协商一致同意终止的。 2.因国家政策、法律法规等原因应行政机关要求甲方终止服务的。,ch,law
（ 1）承包人向工程师报送竣工验收申请报告，工程师应在收到竣工验收申请报告后 14 天内完成审查并报送发包人。,ch,law
承担连带退出或退赔责任。 如不服本判决， 可在接到判决书的第二日起十日内， 通过本院或者直接向江苏省南京市中级人民法院提出上诉。,ch,law
通知应载明不可预见的困难的内容、承包人认为不可预见的理由以及承包人制定的处理方案。,ch,law
并现场扣押两桶装有油状液体的不锈钢桶。 经称重， 两桶不锈钢桶内的油状液体净重分别为17.64千克、16.92千克。,ch,law
缺陷责任期终止后，发包人应返还剩余的质量保证金。 四、质量保修责任属于保修范围、内容的项目，承包人应当在接到保修通知之日起 7 天内派人保修。,ch,law
